comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
19060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,10,5,0,"Shepherd to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,3,7,677077,Romario Shepherd,2.5,0,16,1,425943,Sanju Samson,23,12,1246528.0,Umran Malik,2.0,0.0,24.0,1.0,,,,,,,False,"sharp bouncer from Romario, angling in from round the wicket, Padikkal ducks under it",,
19070,2022.0,1304051,SRH v RR,SRH,RR,RR,1,10,6,0,"Shepherd to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,3,8,677077,Romario Shepherd,3.0,0,16,1,425943,Sanju Samson,23,12,1246528.0,Umran Malik,2.0,0.0,24.0,1.0,,,,,,,False,"another short ball from Romario, Padikkal ducks under this outside off",,
110010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,11,1,6,"Washington Sundar to Samson, SIX",True,False,False,425943,Sanju Samson,29,13,719715,Washington Sundar,1.1,0,24,0,1119026,Devdutt Padikkal,3,8,677077.0,Romario Shepherd,3.0,0.0,16.0,1.0,,,,,,,False,"<strong>Samson pounds him over the sightscreen.</strong> Fractionally short and outside off, Samson goes back and whacks it down the ground",<p>Washington is back</p>,
110020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,11,2,1,"Washington Sundar to Samson, 1 run",False,False,False,425943,Sanju Samson,30,14,719715,Washington Sundar,1.2,0,25,0,1119026,Devdutt Padikkal,3,8,677077.0,Romario Shepherd,3.0,0.0,16.0,1.0,,,,,,,False,"slider outside off, run away to short third man with an open bat-face","<p>Anonymous: ""DDP at 4 is an odd choice. He is at his best in the powerplay. ""</p>",
110030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,11,3,1,"Washington Sundar to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,4,9,719715,Washington Sundar,1.3,0,26,0,425943,Sanju Samson,30,14,677077.0,Romario Shepherd,3.0,0.0,16.0,1.0,,,,,,,False,"short and into the pitch, worked off the hips to short fine leg for another quick single",,"<p>Harshit Gupta: ""I hope Paddikal in RR doesnt end up like Rahul Tripathi in RR. RR totally under-utilized him""</p>"
110040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,11,4,4,"Washington Sundar to Samson, FOUR",True,False,False,425943,Sanju Samson,34,15,719715,Washington Sundar,1.4,0,30,0,1119026,Devdutt Padikkal,4,9,677077.0,Romario Shepherd,3.0,0.0,16.0,1.0,,,,,,,False,"<strong>reverse-swept over short third man</strong>, into the SRH dug out. Back of a length and hint of width outside off. Samson sends it away over short third man",,
110050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,11,5,2,"Washington Sundar to Samson, 2 runs",False,False,False,425943,Sanju Samson,36,16,719715,Washington Sundar,1.5,0,32,0,1119026,Devdutt Padikkal,4,9,677077.0,Romario Shepherd,3.0,0.0,16.0,1.0,,,,,,,False,"back of a length and on the stumps, punched off the back foot between deep midwicket and wide long-on",,
110060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,11,6,0,"Washington Sundar to Samson, no run",False,False,False,425943,Sanju Samson,36,17,719715,Washington Sundar,2.0,0,32,0,1119026,Devdutt Padikkal,4,9,677077.0,Romario Shepherd,3.0,0.0,16.0,1.0,,,,,,,False,"sliding across off from round the wicket, slapped to point off the back foot","<p>KB: ""This is so unlike washi to go for so many runs. Hope he gets his radar right by the end of this match or atleast in the next match."" --- He has looked rusty for sure. Maybe because he's working his way back from injury</p>",
111010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,12,1,6,"Natarajan to Padikkal, SIX",True,False,False,1119026,Devdutt Padikkal,10,10,802575,T Natarajan,1.1,0,12,0,425943,Sanju Samson,36,17,719715.0,Washington Sundar,2.0,0.0,32.0,0.0,,,,,,,False,"back of a length and largely holds its line outside off, Padikkal brings out the pull and sends the ball over midwicket for a flat six",<p>Natarajan is back into the attack</p>,
111020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,12,2,0,"Natarajan to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,10,11,802575,T Natarajan,1.2,0,12,0,425943,Sanju Samson,36,17,719715.0,Washington Sundar,2.0,0.0,32.0,0.0,,,,,,,False,"proper bouncer from Natarajan, this time, gets big on Padikkal and foils his attempt to hook it away",,
111030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,12,3,1,"Natarajan to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,11,12,802575,T Natarajan,1.3,0,13,0,425943,Sanju Samson,36,17,719715.0,Washington Sundar,2.0,0.0,32.0,0.0,,,,,,,False,"short and straying into the hips, picked away to the left of deep square leg",,
111040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,12,4,1,"Natarajan to Samson, 1 run",False,False,False,425943,Sanju Samson,37,18,802575,T Natarajan,1.4,0,14,0,1119026,Devdutt Padikkal,11,12,719715.0,Washington Sundar,2.0,0.0,32.0,0.0,,,,,,,False,"slower offcutter from Natarajan, 113.4ks, Samson waits for the ball to arrive, then dinks it down to deep third man","<p>Malli: ""If Washi is working out from injury, Markram is a like to like replacement in bowling who can Bowl in powerplay too""</p>",
111050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,12,5,4,"Natarajan to Padikkal, FOUR",True,False,False,1119026,Devdutt Padikkal,15,13,802575,T Natarajan,1.5,0,18,0,425943,Sanju Samson,37,18,719715.0,Washington Sundar,2.0,0.0,32.0,0.0,,,,,,,False,"Natarajan searches for the yorker, comes out as an overpitched delivery wide of off. Padikkal holds his shape and drills it straight of mid-off with a high elbow",,"<p>HMody: ""Having Samson, Pant, and Kishan being the contender, I'm not sure who to pick as they their own set of flair to add value. The others out there with a strong wicket keeping skill like Saha and Bharat has to revamp their batting skill to come close to these guys. ""</p>"
111060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,12,6,1,"Natarajan to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,16,14,802575,T Natarajan,2.0,0,19,0,425943,Sanju Samson,37,18,719715.0,Washington Sundar,2.0,0.0,32.0,0.0,,,,,,,False,"another offcutter from Natarajan, worked through midwicket",,
112010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,1,2,"Umran Malik to Padikkal, 2 runs",False,False,False,1119026,Devdutt Padikkal,18,15,1246528,Umran Malik,2.1,0,26,1,425943,Sanju Samson,37,18,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,"full and wide of off, almost 148ks, Padikkal throws his bat at ball and carves it over backward point",<p>Malik is back</p>,
112020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,2,0,"Umran Malik to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,18,16,1246528,Umran Malik,2.2,0,26,1,425943,Sanju Samson,37,18,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,"<strong>145ks short ball fizzing through outside off</strong>, Padikkal is late on the pull and misses the ball altogether",,
112030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,3,1,"Umran Malik to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,19,17,1246528,Umran Malik,2.3,0,27,1,425943,Sanju Samson,37,18,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,Padikkal  backs away outside leg and slashes a full ball off an outside edge to Natarajan at deep third man,,
112050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,4,1,"Umran Malik to Samson, 1 leg bye",False,False,False,425943,Sanju Samson,37,19,1246528,Umran Malik,2.4,0,28,1,1119026,Devdutt Padikkal,19,17,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,"too full and veering down leg, Malik gets away with it as Samson only glances it to fine leg",,
112040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,4,1,"Umran Malik to Samson, 1 wide",False,True,False,425943,Sanju Samson,37,18,1246528,Umran Malik,2.3,0,28,1,1119026,Devdutt Padikkal,19,17,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,short and well wide of off. <strong>Off-side wide</strong>. Malik has to rebowl this,,
112060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,5,0,"Umran Malik to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,19,18,1246528,Umran Malik,2.5,0,28,1,425943,Sanju Samson,37,19,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,"back of a length, angling in from round the wicket at 148.6ks and then straightens away past the outside edge. <strong>Terrific delivery from Malik</strong>",,"<p>Bala: ""To make the best use of their batting line-up, RR should probably start with DDP and Jos on the top with either of Sanju or Jaiswal to follow and maintain the left-right combination. That way they can torment the opposition bowlers and also create a suspicion in their bowling line and lengths with their left-right combination.""</p>"
112080,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,6,1,"Umran Malik to Padikkal, 1 leg bye",False,False,False,1119026,Devdutt Padikkal,19,19,1246528,Umran Malik,3.0,0,29,1,425943,Sanju Samson,37,19,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,"Cutter into the pitch,  but it's still fairly quick at 133ks. Padikkal aims to tap it into the leg side, misses, and gets a leg-bye instead",,"<p>Ashish: ""Malik has definitely come back stronger after his first over. I hope washy does the same. But it's looking highly unlikely that he will get another over.""</p>"
112070,2022.0,1304051,SRH v RR,SRH,RR,RR,1,13,6,1,"Umran Malik to Padikkal, 1 wide",False,True,False,1119026,Devdutt Padikkal,19,18,1246528,Umran Malik,2.5,0,29,1,425943,Sanju Samson,37,19,802575.0,T Natarajan,2.0,0.0,19.0,0.0,,,,,,,False,"bumper slanting down the leg side, Padikkal ducks under it. Wide called",,
113010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,14,1,4,"Shepherd to Padikkal, FOUR",True,False,False,1119026,Devdutt Padikkal,23,20,677077,Romario Shepherd,3.1,0,20,1,425943,Sanju Samson,37,19,1246528.0,Umran Malik,3.0,0.0,29.0,1.0,,,,,,,False,"<strong>Heaved over mid-on!</strong> Just short of a good length and outside off, sits up. Padikkal takes it from outside off and puts it over the infielder",,
113020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,14,2,6,"Shepherd to Padikkal, SIX",True,False,False,1119026,Devdutt Padikkal,29,21,677077,Romario Shepherd,3.2,0,26,1,425943,Sanju Samson,37,19,1246528.0,Umran Malik,3.0,0.0,29.0,1.0,,,,,,,False,<strong>thrashed into the sightscreen</strong>. Romario misses the yorker. Goes too full and pitches it in the slot. Padikkal holds his shape and hits it over the bowler's head,,
113030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,14,3,2,"Shepherd to Padikkal, 2 runs",False,False,False,1119026,Devdutt Padikkal,31,22,677077,Romario Shepherd,3.3,0,28,1,425943,Sanju Samson,37,19,1246528.0,Umran Malik,3.0,0.0,29.0,1.0,,,,,,,False,"slower delivery from Romario, finishes on the pads, picked away through square leg",,"<p>Shankar: ""All the SRH spinners are containment bowlers. They can't be your front line spinner playing in India. SRH should seriously consider playing Shreyas Gopal for Natarajan. ""</p>"
113040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,14,4,4,"Shepherd to Padikkal, FOUR",True,False,False,1119026,Devdutt Padikkal,35,23,677077,Romario Shepherd,3.4,0,32,1,425943,Sanju Samson,37,19,1246528.0,Umran Malik,3.0,0.0,29.0,1.0,,,,,,,False,"<strong>another poor ball from Romario</strong>, with the fine leg inside the circle. Slower cutter, but strays on the hips once again, helped away past short fine leg for another four",,
113050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,14,5,0,"Shepherd to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,35,24,677077,Romario Shepherd,3.5,0,32,1,425943,Sanju Samson,37,19,1246528.0,Umran Malik,3.0,0.0,29.0,1.0,,,,,,,False,"on-pace shorter ball outside off, Padikkal leans back from a ramp but doesn't make contact",,"<p>Srividhya: ""With DDP yet to move to full gear, the run rate is already north of 9. We should see that surge further and possibly breach 10 and beyond by the end of 20 overs. A true exhibition of fearless batting so far from RR.""</p>"
113060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,14,6,1,"Shepherd to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,36,25,677077,Romario Shepherd,4.0,0,33,1,425943,Sanju Samson,37,19,1246528.0,Umran Malik,3.0,0.0,29.0,1.0,,,,,,,False,"overpitched on the stumps, Padikkal drives a single down to long-off.",,"<p>CricT: ""@Bala the real issue here is, Jaiswal and DDP are two batters who are better off in the PP, and both are LHBs, both are young and need to be managed. Jos and Sanju can fit in anywhere, are RHBs, seniors and can strike well inside or outside PP. This is a serious headache for RR management.""</p>"
114010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,15,1,4,"Umran Malik to Padikkal, FOUR",True,False,False,1119026,Devdutt Padikkal,40,26,1246528,Umran Malik,3.1,0,33,1,425943,Sanju Samson,37,19,677077.0,Romario Shepherd,4.0,0.0,33.0,1.0,,,,,,,False,"hip-high short ball outside off, you got to get it up higher. Padikkal swivels back and hauls a pull to the midwicket fence",,
114020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,15,2,1,"Umran Malik to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,41,27,1246528,Umran Malik,3.2,0,34,1,425943,Sanju Samson,37,19,677077.0,Romario Shepherd,4.0,0.0,33.0,1.0,,,,,,,False,"on a length and on middle, Padikkal stands tall and drives it down to long-on","<p>Teja: ""SRH bowling looks so ordinary right now. So unlike SRH""</p>","<p>Raghav Bansal: ""@Shankar, Natarajan has been a consistent performer for SRH as well as for India but upfront and at death. He has just been a victim of tough injuries and hopefully. will come good in upcoming matches for sure.""</p>"
114030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,15,3,4,"Umran Malik to Samson, FOUR",True,False,False,425943,Sanju Samson,41,20,1246528,Umran Malik,3.3,0,38,1,1119026,Devdutt Padikkal,41,27,677077.0,Romario Shepherd,4.0,0.0,33.0,1.0,,,,,,,False,"too full and on the pads, duly picked up and whipped away to the midwicket boundary. Another poor ball, put away by Samson","<p>Vismay Gupta: ""Umran Malik's slow ball is 133 kph !""</p>",
114040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,15,4,1,"Umran Malik to Samson, 1 run",False,False,False,425943,Sanju Samson,42,21,1246528,Umran Malik,3.4,0,39,1,1119026,Devdutt Padikkal,41,27,677077.0,Romario Shepherd,4.0,0.0,33.0,1.0,,,,,,,False,"back of a length and outside off, belted through the line to the right of sweeper cover","<p>Satvik: ""RR has always been good starters and MI has always been bad starters and we know the end result.""</p>","<p>Roshith : ""Oh hello! Who says Padikkal can't bat in the middle order!""</p>"
114050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,15,5,0,"Umran Malik to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,41,28,1246528,Umran Malik,3.5,0,39,1,425943,Sanju Samson,42,21,677077.0,Romario Shepherd,4.0,0.0,33.0,1.0,,,,,,,False,Padikkal stands up tall to this short ball outside off and forces it to extra-cover,,
114060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,15,6,0,"Umran Malik to Padikkal, OUT",False,False,False,1119026,Devdutt Padikkal,41,29,1246528,Umran Malik,4.0,0,39,2,425943,Sanju Samson,42,21,677077.0,Romario Shepherd,4.0,0.0,33.0,1.0,1119026.0,Devdutt Padikkal,Umran Malik,41.0,29.0,D Padikkal  b Umran Malik 41 (34m 29b 4x4 2x6) SR: 141.37,False,"Pace like fire! <strong>Malik finishes his shift with the wicket of Padikkal</strong>. Nice and full, veers in from round the wicket, gathers extra pace off the deck and crashes into middle stump even before Padikkal could bring his bat down. Time for another time-out.","<p>Naren: ""Romario and Malik lacking control. 2 of such bowlers would be very risky for any team""</p>","<p>From the archive: <a href=""https://www.espncricinfo.com/story/meet-india-s-fastest-bowler-umran-malik-1285538"">Meet India's fastest bowler, Umran Malik</a></p>"
115010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,16,1,0,"Washington Sundar to Samson, no run",False,False,False,425943,Sanju Samson,42,22,719715,Washington Sundar,2.1,0,32,0,670025,Shimron Hetmyer,0,0,1246528.0,Umran Malik,4.0,0.0,39.0,2.0,,,,,,,False,"sliding across off from round the wicket, dinked to short third man",<p>Washy gets another over</p>,
115020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,16,2,0,"Washington Sundar to Samson, no run",False,False,False,425943,Sanju Samson,42,23,719715,Washington Sundar,2.2,0,32,0,670025,Shimron Hetmyer,0,0,1246528.0,Umran Malik,4.0,0.0,39.0,2.0,,,,,,,False,"darted across off, Samson reverse-sweeps and misses",,
115030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,16,3,6,"Washington Sundar to Samson, SIX",True,False,False,425943,Sanju Samson,48,24,719715,Washington Sundar,2.3,0,38,0,670025,Shimron Hetmyer,0,0,1246528.0,Umran Malik,4.0,0.0,39.0,2.0,,,,,,,False,"<strong>swiped over midwicket for six.</strong> Washington tosses it up around off, Samson plants his front leg and clobbers it over the leg side",,
115040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,16,4,6,"Washington Sundar to Samson, SIX",True,False,False,425943,Sanju Samson,54,25,719715,Washington Sundar,2.4,0,44,0,670025,Shimron Hetmyer,0,0,1246528.0,Umran Malik,4.0,0.0,39.0,2.0,,,,,,,False,"dragged down on middle, <strong>Washy keeps missing his lengths</strong>. Cops more punishment. Samson uses the depth of the crease and pulls another six over midwicket. <strong>Samson celebrates a 25-ball half-century</strong>",,
115050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,16,5,1,"Washington Sundar to Samson, 1 run",False,False,False,425943,Sanju Samson,55,26,719715,Washington Sundar,2.5,0,45,0,670025,Shimron Hetmyer,0,0,1246528.0,Umran Malik,4.0,0.0,39.0,2.0,,,,,,,False,"darted full and outside off, Samson squirts it away through point",,
115060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,16,6,2,"Washington Sundar to Hetmyer, 2 runs",False,False,False,670025,Shimron Hetmyer,2,1,719715,Washington Sundar,3.0,0,47,0,425943,Sanju Samson,55,26,1246528.0,Umran Malik,4.0,0.0,39.0,2.0,,,,,,,False,"pushed through on middle and leg, Hetmyer hangs back and clips it through midwicket. <strong>Washington has leaked 47 from his three overs on SRH debut</strong>",<p>Hetmyer is the new batter</p>,
116010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,1,0,"Kumar to Samson, OUT",False,False,False,425943,Sanju Samson,55,27,326016,Bhuvneshwar Kumar,2.1,0,8,1,670025,Shimron Hetmyer,2,1,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,425943.0,Sanju Samson,Bhuvneshwar Kumar,55.0,27.0,SV Samson c Abdul Samad b Kumar 55 (51m 27b 3x4 5x6) SR: 203.70,False,"<strong>Samad runs across to his left from long-on and takes a smart catch</strong>. Back of a length and angling into middle, no room for Samson, he aims the short straighter boundary once again, but can't clear Samad this time. Splices a pull to the outfielder",<p>Bhuvneshwar</p>,
116020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,2,4,"Kumar to Parag, FOUR",True,False,False,1079434,Riyan Parag,4,1,326016,Bhuvneshwar Kumar,2.2,0,12,1,670025,Shimron Hetmyer,2,1,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,,,,,,,False,"just short of a good length and outside off, Parag sizes it up and punches it away to the right of sweeper cover for a first-ball four. The outfielder slies in vain",<p>Parag is the new batter</p>,
116030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,3,1,"Kumar to Parag, 1 run",False,False,False,1079434,Riyan Parag,5,2,326016,Bhuvneshwar Kumar,2.3,0,13,1,670025,Shimron Hetmyer,2,1,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,,,,,,,False,"good length and ducks back in at off stump, steered down to deep third man",,
116050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,4,1,"Kumar to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,3,2,326016,Bhuvneshwar Kumar,2.4,0,15,1,1079434,Riyan Parag,5,2,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,,,,,,,False,"back of a length and on the stumps, whisked away wide of midwicket","<p>Sandeep J : ""Should have tried Markram for an over instead of Washy..""</p>",
116040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,4,1,"Kumar to Hetmyer, 1 wide",False,True,False,670025,Shimron Hetmyer,2,1,326016,Bhuvneshwar Kumar,2.3,0,14,1,1079434,Riyan Parag,5,2,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,,,,,,,False,<strong>bouncer from Bhuvneshwar.</strong> Gets big on Hetmyer who seemingly looks away and hooks. Not given out caught behind. Called a wide instead. Williamson calls for a review. No spike on Ultra Edge,,
116060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,5,0,"Kumar to Parag, no run",False,False,False,1079434,Riyan Parag,5,3,326016,Bhuvneshwar Kumar,2.5,0,15,1,670025,Shimron Hetmyer,3,2,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,,,,,,,False,"<strong>nip-backer from Bhuvneshwar.</strong> Fuller, starts outside off and veers in. Has Parag nicked this off? Not given out on the field once again. Another review from SRH. No bat involved. The ball brushed the pad on its way to Pooran. They check for lbw now, it would've bounced over the stumps",,
116070,2022.0,1304051,SRH v RR,SRH,RR,RR,1,17,6,0,"Kumar to Parag, no run",False,False,False,1079434,Riyan Parag,5,4,326016,Bhuvneshwar Kumar,3.0,0,15,1,670025,Shimron Hetmyer,3,2,719715.0,Washington Sundar,3.0,0.0,47.0,0.0,,,,,,,False,"on a length and largely holds its line outside off, pushed back to the right of Bhuvneshwar","<p>ruchit: ""Umran finished pretty well inspite of that 21 run over.. If only he realizes the merits of keeping on the fuller side than on the shorter side !""</p>",
117010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,1,1,"Natarajan to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,4,3,802575,T Natarajan,2.1,0,20,0,1079434,Riyan Parag,5,4,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,"full and wide of off, squeezed to sweeper cover",<p>Natarajan is back. Can he nail his yorkers on his return from injury?</p>,
117020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,2,4,"Natarajan to Parag, FOUR",True,False,False,1079434,Riyan Parag,9,5,802575,T Natarajan,2.2,0,24,0,670025,Shimron Hetmyer,4,3,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,"Natarajan misses the yorker. Comes out as a low full-toss on middle. It's still a hard-to-hit low full-toss, but Parag whips it away between deep midwicket and long-on",,
117030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,3,1,"Natarajan to Parag, 1 run",False,False,False,1079434,Riyan Parag,10,6,802575,T Natarajan,2.3,0,25,0,670025,Shimron Hetmyer,4,3,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,"<strong>Natarajan hits the blockhole this time</strong>, middle-stump yorker, which is jammed down the ground",,
117040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,4,6,"Natarajan to Hetmyer, SIX",True,False,False,670025,Shimron Hetmyer,10,4,802575,T Natarajan,2.4,0,31,0,1079434,Riyan Parag,10,6,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,attempted yorker from Natarajan. Comes out as a low full-toss outside off. Hetmyer goes low and cracks it over long-on for six,,
117060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,5,4,"Natarajan to Hetmyer, FOUR",True,False,False,670025,Shimron Hetmyer,14,5,802575,T Natarajan,2.5,0,36,0,1079434,Riyan Parag,10,6,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,"<strong>Washy's evening gets worse</strong>. He fumbles at sweeper cover, sliding to his right, and gives up four. Pitched-up delivery outside off, drilled away through the off side",,"<p>Raghav: ""Just loving the 'see the ball hit the ball' approach from every RR batsman from word go!!""</p>"
117050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,5,1,"Natarajan to Hetmyer, 1 wide",False,True,False,670025,Shimron Hetmyer,10,4,802575,T Natarajan,2.4,0,32,0,1079434,Riyan Parag,10,6,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,mighty full and wide. Passes the tramline. Left alone by Hetmyer. Wide called,,
117070,2022.0,1304051,SRH v RR,SRH,RR,RR,1,18,6,1,"Natarajan to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,15,6,802575,T Natarajan,3.0,0,37,0,1079434,Riyan Parag,10,6,326016.0,Bhuvneshwar Kumar,3.0,0.0,15.0,1.0,,,,,,,False,"wide yorker, hauled away to deep midwicket",,
118010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,19,1,1,"Kumar to Hetmyer, 1 leg bye",False,False,False,670025,Shimron Hetmyer,15,7,326016,Bhuvneshwar Kumar,3.1,0,15,1,1079434,Riyan Parag,10,6,802575.0,T Natarajan,3.0,0.0,37.0,0.0,,,,,,,False,"yorker-length delivery on leg stump, dug out to square leg",,
118020,2022.0,1304051,SRH v RR,SRH,RR,RR,1,19,2,1,"Kumar to Parag, 1 run",False,False,False,1079434,Riyan Parag,11,7,326016,Bhuvneshwar Kumar,3.2,0,16,1,670025,Shimron Hetmyer,15,7,802575.0,T Natarajan,3.0,0.0,37.0,0.0,,,,,,,False,"full and wide of off stump, lofted over extra-cover. Markram runs across to his left from long-off and cuts it off with a slide",,
118030,2022.0,1304051,SRH v RR,SRH,RR,RR,1,19,3,6,"Kumar to Hetmyer, SIX",True,False,False,670025,Shimron Hetmyer,21,8,326016,Bhuvneshwar Kumar,3.3,0,22,1,1079434,Riyan Parag,11,7,802575.0,T Natarajan,3.0,0.0,37.0,0.0,,,,,,,False,"banged in short and outside off, Hetmyer doesn't middle it but still clears the short straight boundary. Spliced down the ground for six",,
118040,2022.0,1304051,SRH v RR,SRH,RR,RR,1,19,4,6,"Kumar to Hetmyer, SIX",True,False,False,670025,Shimron Hetmyer,27,9,326016,Bhuvneshwar Kumar,3.4,0,28,1,1079434,Riyan Parag,11,7,802575.0,T Natarajan,3.0,0.0,37.0,0.0,,,,,,,False,"hip-high short ball outside off, slower variation. Hetmyer delays the pull and hits it to the left of long-on and right of deep midwicket",,
118050,2022.0,1304051,SRH v RR,SRH,RR,RR,1,19,5,0,"Kumar to Hetmyer, no run",False,False,False,670025,Shimron Hetmyer,27,10,326016,Bhuvneshwar Kumar,3.5,0,28,1,1079434,Riyan Parag,11,7,802575.0,T Natarajan,3.0,0.0,37.0,0.0,,,,,,,False,"wide yorker, squeezed to extra-cover",,
118060,2022.0,1304051,SRH v RR,SRH,RR,RR,1,19,6,1,"Kumar to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,28,11,326016,Bhuvneshwar Kumar,4.0,0,29,1,1079434,Riyan Parag,11,7,802575.0,T Natarajan,3.0,0.0,37.0,0.0,,,,,,,False,Bhuvneshwar goes for the wide yorker once again. Hetmyer opens the bat-face and deliberately slices the ball to sweeper cover,,"<p>Shekhar Bandaru: ""Whatever may be the target, in form Pooran is enough to blow it out. only thing is he needs stable support from other end.""</p>"
